"tgrep.id","proportion_goodsentence","Sentence_BNB","Mean","YMin","YMax"
"163278:40",0.545454545454545,"oh, i think, i think two or three minutes is fine but not both.",2.45454545454545,1.45454545454545,3.72727272727273
"153868:23",0.545454545454545,"so, it's, no fee, or subscription but not both either to read at my leisure",2.45454545454545,1.17954545454545,3.72727272727273
"174455:39",0.363636363636364,"the only commitments that they're interested in  making  or even talking about  are ones for flash value like, uh, the trip to mars. which  is, would, would produce some useful scientific research and so forth but not both,",2.45454545454545,1.81818181818182,3.27272727272727
"18197:49",0.636363636363636,"um, where you live  is there a real high, uh, alkaline  or ash  content but not both.",2.45454545454545,1.54545454545455,3.45454545454545
"4874:87",0.545454545454545,"you know, and you look at our society, almost everyone out on the street that  has been in prison, has been in prison three or four times but not both.",2.45454545454545,1.63409090909091,3.36363636363636
"103930:153",0.272727272727273,"you know, that's, that's scary because, you know, i'm not sure, i think we're paroling them without even knowing if they're, you know, going  to be committing any more violent acts or not but not both.",2.45454545454545,1.27272727272727,4
"44813:11",0.538461538461538,"so another five or six weeks but not both i'll be bringing the little kitten over to, uh, to my folks.",2.46153846153846,1.53846153846154,3.53846153846154
"86575:41",0.7,"a lot of my travel has been sort of based  around conferences or business meetings but not both.",2.5,1.7,3.4
"119672:89",0.5,"and i, well, i can't think of a time that i've been fishing  that i haven't run into one or two but not both of them .",2.5,1.6,3.4
"89472:46",0.5,"and then, oh, let's see, there's a couple or three but not both that i would like  to go  see  before they go into videos.",2.5,1.4,3.8
"70391:41",0.4,"and there's a flash flood watch and, more rain for the next three or four days but not both.",2.5,1.5,3.7
"84620:54",0.5,"and were they, uh, were they, were they obviously poor or depri- but not both, you know.",2.5,1.4,3.7
"147141:84",0.6,"and, and there's this big debate  apparently about whether the ozone, there's a hole in the ozone or not but not both.",2.5,1.2,4.1
"72570:97",0.8,"and, um, i like  to read books on improve, like family, marriage, you know, things that  are written  by like christian authors or, um, doctors but not both about family and, you know, how to improve your home  and all that kind of thing.",2.5,1.5975,3.8
"91185:89",0.3,"but some of the, uh, the small, some of the larger small schools, you know, i guess around three or four thousand students have a, can offer a broader range of curriculums and things but not both,",2.5,1.9,3.1
"114907:53",0.3,"but they never say who, who they're really working for  or what, you know, what what, what questions are but not both, you know,",2.5,1.2,3.9
"8915:55",0.6,"do you find you do most of your, your, uh, crocheting or your knit work but not both around christmas time.",2.5,1.3975,3.9
"9568:46",0.1,"i think i've actually seen a number of star treks, one way or another but not both over the years. uh, although i never watched it regularly.",2.5,1.3,3.8
"19349:75",0.4,"it 's easy to believe that they were probably more  forced  into a pact than, uh, a volunteer or willingness to join but not both.",2.5,1.6,3.6
"164711:79",0.6,"it gives you a whole different perspective on the news, uh, when you hear it from, say, a european point of view, or from the country of origin but not both .",2.5,1.6,3.5
"75070:30",0.1,"it's all new wiring up in the attic, or i guess crawl space but not both,",2.5,1.3,4
"56988:61",0.6,"perhaps that would be a solution if they were required  to vote at least for their first three or four years but not both after they become of voting age. required  to register and vote for four years,",2.5,1.6,3.4
"50077:84",0.4,"so it's, um, real easy access from, from south of baltimore like, um, like the airport or more importantly for the orioles from washington d c but not both.",2.5,1.5,3.8
"103454:53",0.8,"they do what they call  a salad sampler which  easily could feed two or three but not both.",2.5,1.4,4
"13468:42",0.4,"they just, you know, start  going through the phone book or going through a series of numbers but not both,",2.5,1.2,4.0025
"164180:99",0.6,"uh, when i think of crime , i think of stuff that, that  affects other people like people getting, you know, killed or raped but not both .",2.5,1.5,3.7
"56764:49",0.6,"um, it's a problem if those voting don't represent the population demographically, or in terms of their opinions but not both.",2.5,1.5,3.6025
"110930:97",0.583333333333333,"we go from regular kind of spring clothes regular kind of fall clothes pregnant clothes, clothes that  are in between where you're not down to regular size yet or you're on your way up from regular size but not both.",2.5,1.5,3.58541666666666
"170974:61",0.454545454545455,"and so i'm just grateful that we don't have  to worry so much about my working or not but not both.",2.54545454545455,1.45454545454545,4
"102122:39",0.454545454545455,"and, and drink wise they have kool-aid, milk or water but bot both. normally.",2.54545454545455,1.54545454545455,3.63636363636364
"139019:32",0.727272727272727,"it's not as humid. as houston, say, or atlanta but not both,",2.54545454545455,1.63636363636364,3.63636363636364
"115553:41",0.727272727272727,"you want  to go ahead and tell me your favorite team, or who you think  will be doing well this year but not both.",2.54545454545455,1.54545454545455,3.72727272727273
"121244:63",0.666666666666667,"and i said, you know, you need  to either read neal sperry's book before you shop or get a reputable nursery but not both, because lot of places that  would, are just trying  to sell whatever   was pretty out there,",2.55555555555556,1.44166666666667,4
"90647:28",0.666666666666667,"and i'm not sure that the private schools or parochial schools but not both address that problem,",2.55555555555556,1.55555555555556,3.66944444444444
"74729:93",0.777777777777778,"and it  was absolutely clear that if you could get your book adopted  by texas, then you had a built-in market because there were only about three or four but not both textbooks in each subject",2.55555555555556,1.33333333333333,4.22222222222222
"73492:77",0.222222222222222,"and, and, you know, multiplied  by the fact that you don't really trust the person or you're uncomfortable but not both with the situation mumblex, as far as child care, um,",2.55555555555556,1.55555555555556,3.66666666666667
"57886:97",0.444444444444444,"i-, it frustrates him because of the support that they have  and the support that the vietnam vets did not have , from the people or the administration, either one but not both.",2.55555555555556,1.44444444444444,3.89166666666666
"139014:49",0.444444444444444,"people that i know  that  come from, uh, like georgia or north carolina but not both, yeah, they say, it's,",2.55555555555556,1.55277777777778,3.77777777777778
"105465:58",0.666666666666667,"to learn the maneuvers you had to make  to work your way down a lake or work back up against the, the wind but not both, as it were,  tacking back and forth",2.55555555555556,1.77777777777778,3.33333333333333
"16299:25",0.444444444444444,"you have  to cut each thing or, you know, use the melon baller and stuff but not both.",2.55555555555556,1.33333333333333,4.11111111111111
"153770:93",0.444444444444444,"you know, it's like what  can you do  with that, that you can't do  in a self protection situation with like a seven or a twenty shot twelve but not both.",2.55555555555556,1.44166666666667,4
"54571:48",0.6,"a lot of things we try  to catch  like at the dollar theater or matinees but not both.",2.6,1.5,3.8
"97884:143",0.8,"and have, have some kind of real good program, set  up so that you, when you go  you can be assured that if there's an emergency that person in charge knows c p r or first aid but not both.",2.6,1.4,3.9
"146661:26",0.6,"and i can take plastic like milk cartons or if they have water in them but not both.",2.6,1.6,3.7
"120009:68",0.6,"and there really is a lot we could be doing  stateside without, uh,  hurting our international aspects or straining any international relations but not both i think ,",2.6,1.7,3.7
"27951:28",0.3,"and there was no such thing as a job or any hope of a job but not both, unti-, well, unless,",2.6,1.4,4.1
"48909:46",0.7,"and you can, probably spend, uh, a lot of time, uh, or maybe eventually, uh, just waiting it out but not both,",2.6,1.6,3.7
"13897:70",0.6,"and you have  to pay that whether you're on vacation, you know, and taking care of the children or if the children are at home, at home,  sick but not both.",2.6,1.6,3.7
"89425:17",0.4,"and, the first five minutes or ten minutes but not both of the movie was, i was very well persuaded  to walk out. very well persuaded,",2.6,1.3,4.1
"55620:26",0.5,"because no matter what i did  or how i did it but not both , i invariably got myself wet.",2.6,1.5,3.8025
"137821:43",0.3,"but, while they were there they set back, drank about four or five cups but not both of coffee apiece and made snowmen on the hoods of their vehicles threw snowballs all over the place, had themselves a ball for about an hour.",2.6,1.3,4.3
"137574:82",0.4,"course, i think, you know, you can't really go by what  happened earlier in the season because teams jell together or they've had injuries that  heal but not both.",2.6,1.4,4
"95903:41",0.4,"however, this isn't a problem that we have  either alcohol or drug but not both,",2.6,1.8,3.3
"96875:30",0.1,"i do not know if he was a general or, you know, what his rank was but not both ,",2.6,1.6,3.6
"63853:64",0.7,"i don't know how, how soon they're going  to do it , or how organized it's going  to be but not both ,",2.6,1.7975,3.6
"59548:36",0,"i don't know if the t i in dallas does or not but not both.",2.6,1.3975,4
"1433:51",0.5,"i mean people will just look at you as a person and not as a man or a woman but not both,",2.6,1.5,3.8
"31580:134",0.4,"i mean, he, he puts himself in the hospital fairly regularly  thinking that, you know, he, he's not sure if he's going  try  to commit suicide or not but not both.",2.6,1.5,3.8
"51368:32",0.4,"i mean, i've been to like thirty or forty games but not both each of the last few years.",2.6,1.5,4
"130233:71",0.3,"now, you know, i mean somebody, a s-, s-, serial killer or somebody goes in and machine guns, you know, fifty, fifty children in a school yard but not both,",2.6,1.8,3.5
"166593:34",0.3,"once i found out that that's really not necessary or legal but not both then i just refuse",2.6,1.5,3.8
"104851:51",0.5,"so occasionally i'll bring whatever  i've got  laying around the car or the like and throw them in there but not both.",2.6,1.4,4.2
"104214:48",0.6,"so, um, i always think it's a nice break from the traditional organ or piano but not both.",2.6,1.5,3.8025
"155153:30",0.9,"uh, well i think, either my wife or i but not both would like  to pursue advanced degrees at some point",2.6,1.3,4.1
"111943:55",0.7,"where do you go  if you like  to have a nice meal  out, or a big meal but not both.",2.6,1.6,3.7
"19728:70",0.6,"where's some reference to this goddamn state of texas and the role that they played  either leading up to  or in  the civil war but not both .",2.6,1.7,3.7
"45511:60",0.4,"you know, you can't roll around and tussle around with it like you can a dog or a cat but not both.",2.6,1.3,4.1
"176223:59",0.538461538461538,"the, uh, the first, uh, ten years, see first ten or twelve years but not both, i stayed home.",2.61538461538462,1.61538461538462,3.69423076923077
"122984:94",0.461538461538462,"well, i know if they make the advances that they have been making , that, uh, maybe age will no longer, age or even physical, uh, abilities but not both may not be, uh, a barrier anymore.",2.61538461538462,1.61538461538462,3.77115384615384
"166652:28",0.875,"and you start  getting millions of calls or solicitations but not both.",2.625,1.371875,4
"55495:27",0.363636363636364,"and no one is staring at anybody else or worrying but not both about what anything else is doing .",2.63636363636364,1.54545454545455,4
"75373:37",0.454545454545455,"and now everybody, uh, has v c r --s and two or three v c r --s and that kind of thing but not both.",2.63636363636364,1.63636363636364,3.90909090909091
"124212:97",0.545454545454545,"and, and, um, uh, the landscape is much different  here in texas than it is, you know, in the north. um, or even where you are but not both .",2.63636363636364,1.45454545454545,3.91136363636363
"155506:58",0.545454545454545,"and, uh, she really enjoys it right now because she doesn't have  to wash dishes or cook but not both.",2.63636363636364,1.72727272727273,3.90909090909091
"104287:70",0.545454545454545,"and, um, i don't, i don't know if he's really serious about it yet or not, you know but not both,",2.63636363636364,1.45454545454545,4.09090909090909
"59184:37",0.272727272727273,"i mean, they may let you off for a day or two  to have your baby but not both,",2.63636363636364,1.81818181818182,3.54545454545455
"39108:72",0.363636363636364,"i never have tried that, just because i don't have that much space on this little porch  here in this apartment or this little balcony but not both.",2.63636363636364,1.45227272727273,3.91136363636363
"139625:23",0.909090909090909,"put in garlic and onion powder or chopped onions but not both if you want  to do that, you know. what ever, however much effort you feel like  putting  into it.",2.63636363636364,1.54318181818182,4.09090909090909
"76530:72",0.272727272727273,"uh, and you can't expect in a classroom for a particular course an hour a day  to counteract, uh, sixteen or seventeen but not both years of influence at home.",2.63636363636364,1.63636363636364,3.90909090909091
"127545:21",0.555555555555556,"and i'd ride about two or three miles a day but not both,",2.66666666666667,1.44444444444444,4.225
"82702:43",0.666666666666667,"and yet she'd get  to spend, you know, three or four days but not both with...",2.66666666666667,1.22222222222222,4.22222222222222
"44591:124",0.777777777777778,"and, uh, she's been holding herself pretty well. the, uh, up until, you know, recently where she's been having accidents in the house because she either is losing control or she forgets where she is but not both.",2.66666666666667,1.66666666666667,3.77777777777778
"73050:45",0.444444444444444,"especially, you know, if you catch yourself  short on cash or if you're on vacation but not both, it 's just easier to put everything on a card.",2.66666666666667,1.44444444444444,4
"110794:66",0.666666666666667,"even though teachers have other kids lives in their hands, and if they come in  stoned or they come in  drunk but not both.",2.66666666666667,1.66666666666667,3.88888888888889
"120579:20",0.666666666666667,"everything was like an hour or two hours but not both at the louvre, you know, things like that where you need the whole day ,",2.66666666666667,1.58333333333333,4
"78284:18",0.777777777777778,"i can watch washington news or baltimore news but not both.",2.66666666666667,1.66666666666667,3.77777777777778
"110971:62",0.555555555555556,"i just, i find i have  to get the right kinds, though, or it's not comfortable but not both.",2.66666666666667,1.44444444444444,4.11111111111111
"161931:92",0.444444444444444,"i mean, i can't help but wonder if, if i grew up without a father, on the streets, and with like little or no money but not both, wouldn't wouldn't i be in prison at this point.",2.66666666666667,1.44444444444444,4.11111111111111
"1214:60",0.888888888888889,"i put a stop to some of them as far as the door to door, either religious groups, or people peddling products but not both.",2.66666666666667,1.66666666666667,3.77777777777778
"84000:35",0.444444444444444,"it almost costs so much  to fix anything or do anything with it, you're just better off  buying another car but not both.",2.66666666666667,1.55555555555556,4
"11323:99",0.777777777777778,"that's what i do  with a lot of my daughter's things is i'll store her, you know, like her out dated or, out of, out of season clothes in them but not both.",2.66666666666667,1.33333333333333,4.22222222222222
"171908:16",0.222222222222222,"there's about six or eight guys that  we use  to go out for these games but not both.",2.66666666666667,1.44444444444444,4.11111111111111
"33245:36",0.555555555555556,"we we tried  to be fancier or more courses than the other but not both.",2.66666666666667,1.55555555555556,4
"14405:66",0.444444444444444,"well, he could always get past, you know, he'd get past like six or seven tackles but not both and just keep  spinning around and get on into the end zone.",2.66666666666667,1.55555555555556,4
"59713:207",0.555555555555556,"what  is happening at least in this state and i expect  to see it in other states very soon, legislation  been introduced  as that, if a citizen of the state,  being, myself, has not committed a felony and has completed a certified weapons course, i can carry a weapon  on me at all times concealed or uncon-, unconcealed but not both .",2.66666666666667,1.33333333333333,4.22222222222222
"155977:76",0.3,"and i know that's not due to, uh, it's not due to, to gasoline or to, you know, carbon monoxide but not both so much as the c f c --s",2.7,1.7,3.7
"59616:52",0.5,"and it  doesn't matter what restrictions you put  on that type of weapon or a class three firearm but not both.",2.7,1.6,4
"124597:121",0.8,"and it 's just incredible to think that there's, uh, there are players who  are the sons of ball players that  used  to play against nolan or with nolan but not both, you know,",2.7,1.6,3.9
"99525:67",0.8,"and so they suggested that i might want a smaller school because i was used to a lot of one-on-one uh, or small group situations but not both.",2.7,1.7,3.8
"121100:87",0.7,"and the next spring, i guess  in that march, every time we would go out and just try  to walk on the grass or reach down  to pull a weed but not both , we'd have big whole patches come up.",2.7,1.7,4
"25614:31",0.4,"and you can just mosey on out for three or four hours but not both and have a good time.",2.7,1.4975,4.1
"71894:104",0.2,"but i feel guilty for  not going, because i really i'm, i'm so used to  going for, you know, three or four years now but not both.",2.7,1.9975,3.5
"91264:39",0.6,"but i think you can also get a bad education at public or private, you know but not both,",2.7,1.8,3.7
"129330:26",0.5,"but, unemployment  now in dallas, or in texas but not both is up around six point,",2.7,1.9,3.6
"112092:38",0.2,"i don't feel that that should be any excuse at all or any deterrent ag-, uh, you know reason to not use capital punishment but not both .",2.7,1.9,3.5
"42553:48",0.7,"i don't think they're going  to go to a gun store or pawn shop but not both and get it the right way when there's a check ,",2.7,1.8,3.6
"72536:50",0.3,"i like, uh, i like readers digest, believe it or not but not both.",2.7,1.5,4.1
"170957:97",0.9,"i think my wife is much better  than i am at that walking into a place and getting a feeling for whether it is a loving and caring place or not but not both.",2.7,1.7,3.8
"76507:42",0.8,"i'm not sure if it's more a problem with american families or a problem with the school system but not both.",2.7,1.9,3.6025
"170868:28",0.4,"if they're associated  with a college or a university but not both, they're usually a pretty good bet.",2.7,1.5,3.9
"28157:45",0.6,"it's just convincing your husband that that's important, or that it's important enough for him to do it but not both.",2.7,1.8,3.7
"27966:70",0.3,"there was not, there's not supposed  to be any reason to use this education or this brain but not both that you might have  for anything other than your house and your children and how clean can the bathroom floors be  on any given day .",2.7,1.8,3.9
"73520:26",0.4,"they are not all things to all people or all children but not both.",2.7,1.5,4
"27895:52",0.4,"they went through the, uh, parent thing where you've got  to practice or you're not going out  to play  thing but not both,",2.7,1.5,4
"89923:105",0.7,"they, they show very well un-, they show very well unless you have, you know, lived in a lot of houses around the area, or looked at a lot of houses around here but not both.",2.7,1.8,3.8
"13821:162",0.5,"uh, i, i don't have a, other than, than a reading and, and male perspective on, on the ver-, on the biological urges involved relative to being a mother or not but not both.",2.7,1.7,3.9
"31185:89",0.7,"uh, well, just over the years there were situations that, uh, uh,  came up that i didn't think  were fair or handled  correctly but not both.",2.7,1.6,3.9
"967:82",0.2,"um, the, the other side of that might be if, if someone found out something  or surmised something but not both  that  weren't true then i would feel probably more invaded in the gossipy sort of sense.",2.7,1.6,3.9
"101686:71",0.6,"usually, you know, you'll find a, a woman that 's keeping like six children or four to six children in the home but not both.",2.7,1.8,3.7025
"89690:14",0.3,"whatever you ask or scream but not both  when i'm on the phone , the answer is no.",2.7,1.4,4
"20118:86",0.5,"you know, again, kind of having, uh, uh, within this century, come from a, uh, an immigrant family, or immigrant families on both sides but not both.",2.7,1.9,3.5
"13410:53",0.636363636363636,"being a professional and, of course, you probably belong to one or more but not both professional organizations,",2.72727272727273,1.72727272727273,3.90909090909091
"108224:44",0.454545454545455,"but then we're back to being warmer than normal this week, or last week but not both,",2.72727272727273,1.45454545454545,4.09090909090909
"150350:31",0.636363636363636,"do you do, uh, any anaerobic type, weight lifting or weight training type exercise but not both.",2.72727272727273,1.63636363636364,4.00227272727273
"168438:37",0.636363636363636,"i've never had a, a punishment or a, a crime but not both like a murder touch my immediate family",2.72727272727273,1.72727272727273,3.81818181818182
"127119:72",0.545454545454545,"it, it seems like t i is pretty cut and dried with two, like, two or three levels but not both.",2.72727272727273,1.72727272727273,3.81818181818182
"130589:20",0.875,"and i went to a vineyard or two but not both in germany.",2.75,1,4.75
"81410:24",0.5,"i've probably seen it about fifteen or twenty times but not both.",2.75,1.66666666666667,3.91875
"152622:62",0.833333333333333,"uh, my, my opinion of taxes is that we just send money to washington or to the state but not both and they say they are going  to send some back,",2.75,1.66458333333333,3.91666666666667
"66362:55",0.615384615384615,"i would think it wouldn't be, you know, much more than the eighteen or nineteen percent everyone else charges but not both .",2.76923076923077,1.76923076923077,3.92307692307692
"35550:65",0.769230769230769,"well, what you can do  is take your car payment and put it in the bank for three or four years but not both.",2.76923076923077,1.76923076923077,3.84615384615385
"145063:39",0.888888888888889,"and hers was the only income we had  for three or four months but not both.",2.77777777777778,1.33333333333333,4.33333333333333
"122805:19",0.444444444444444,"but there is usually two or three days in the week that you can get out there and play but not both ,",2.77777777777778,1.44444444444444,4.33611111111111
"169818:51",0.444444444444444,"i mean a lot of, a lot of people as kids or, you know, young people but not both get into some things that they get out of  later on",2.77777777777778,1.33333333333333,4.44444444444444
"46424:21",0.666666666666667,"like you take asian countries, or, uh, the eastern countries but not both where women are like in the foreground, uh, in the background and the men are in the foreground ,",2.77777777777778,1.77777777777778,3.77777777777778
"125982:22",0.666666666666667,"my electrical system shorted out like two or three times but not both,",2.77777777777778,1.55277777777778,4.44444444444444
"362:41",0.666666666666667,"that's just a matter of defining priorities, i guess or some priorities anyway but not both.",2.77777777777778,1.55555555555556,4.33333333333333
"63429:67",0.222222222222222,"well, does it  cost money like to use the, to exercise in the weight room or to, uh, to tak-, to go swimming but not both.",2.77777777777778,1.77777777777778,4
"93711:49",0.444444444444444,"you may meet people, you know, thirty years older  than you, or younger but not both,",2.77777777777778,1.66666666666667,3.88888888888889
"104819:118",0.4,"--ing seems  to be a, a topic that 's going  to probably take about a generation   to, uh, catch on, it seems , or maybe a generation to two but not both.",2.8,1.8,4.1
"152813:245",0.1,"also, also i have the observation  of, uh, with the press is that, like any any stories that i had any first hand knowledge of  that i see  in the press, you know, which  only happened like ten times in my life you know first thing you know for anything of you know or anything but not both that  actually had, had more than just a blurb about it. that the press has managed  to just mess up some aspect of the story",2.8,2.1,3.6
"112292:38",0.1,"and he'll just eat chips until we've got three or four but not both baskets coming back.",2.8,1.6,4.3
"159476:33",0.3,"and i haven't really gone out, and bought any or listened to much on the, on the radio except for classical but not both.",2.8,1.6,4.2
"132029:43",0.4,"and there is a little bitty mall that  looks kind of like, or, strip kind of center but not both.",2.8,1.5,4.4
"59982:90",0.3,"and there's, you know, there's people in our prisons that  are not being rehabilitated  in any way, shape, or form but not both,",2.8,1.6,4.3
"39760:67",0.4,"and we have a share alike column in the paper, where people, you know, write in and share recipes or write in and say i'm looking for this recipe but not both ,",2.8,1.5,4.2
"98714:63",0.5,"and, well, uh, since now i'm in my mid-forties, when i was in grad school  or when i was an undergraduate but not both  growing up in a more rural area i thought, you know, crime was, was reasonably unknown and just the situation that 's developed  with the, the drug aspect of, uh uh, the pushers, the dealers and the addicts, uh,",2.8,1.3975,4.5025
"55488:50",0.4,"but i don't have  to be conscious of what i'm doing  or how i'm doing it but not both .",2.8,1.7,4.3
"52021:19",0.5,"but i rent probably four or five movies a week but not both.",2.8,1.8,4.005
"1200:36",0.6,"but if they're going  to offer these services, or these recorded message but not both, everything, they ought  to be stuck  working with the phone book like everybody else instead of using a computer  to go through and just go down every sequence of numbers for this certain area code and call them.",2.8,1.7,4.0025
"164419:42",0.7,"huh. do you think they should be punished  at all, or, uh, like go to prison, uh but not both,",2.8,1.9,3.8
"117490:28",0.1,"i don't know if i believe that or not but not both,",2.8,1.5975,4.1025
"18787:67",0.4,"i don't know if it's, the, if they've done it citywide yet  or not where they have the color coded, uh, bags and, uh, bins but not both .",2.8,1.8,4.0025
"18182:39",0.2,"i mean just, just scratching two or three inches but not both was just a chore.",2.8,1.7,4.1
"1502:41",0.5,"i would just take her the actual paperwork once, uh, every week or two but not both,",2.8,1.9,3.9
"81171:123",0.5,"i, i hear a lot of criticism about listening to these, the dan rathers of the world and, and listen-, and taking their word  for it, or their comment but not both,",2.8,1.7,4
"27952:63",0.8,"if you were educated you got, you know, you might teach for a year or two but not both before you got married .",2.8,1.7,4
"7486:45",0.4,"they're real liberal now and to where probably fifty or a hundred years ago but not both, um, the democrat party being liberal like they are now, you know, would never be thought of  ,",2.8,1.7,4.1
"144793:82",0.4,"uh, it  was really frightening to, think that, uh, it 's not even safe to drive onto the tollway, or for those people in the tollbooth but not both.",2.8,1.5,4.3
"18697:70",0.6,"uh, there's no way that i could begin  to process and keep up with the kinds of information or the magnitude of information that i need   to, to try  to do my job  without them but not both.",2.8,1.5,4.3
"26538:60",0.4,"we won't, we don't, we won't get the recorder or the, uh, system but not both to shut us off, uh, tonight.",2.8,1.5,4.3025
"117171:43",0.2,"well, i don't know if we've talked our full three minutes or not but not both.",2.8,1.6,4.1
"151327:145",0.3,"well, i think, i think we, i think the problem here is, is that a, a drug test does not necessarily imply that someone is taking drugs or not taking drugs but not both.",2.8,1.6,4.2
"64760:20",0.5,"whenever they say it two or three times but not both .",2.8,1.5,4.4
"4535:29",0.727272727272727,"and more and more people start  believing them or wondering how to combine them with other things but not both ,",2.81818181818182,1.72727272727273,4.09090909090909
"151366:42",0.272727272727273,"and, i mean, i'm not speaking in favor of drugs or against drugs but not both,",2.81818181818182,1.54545454545455,4.36363636363636
"143849:35",0.636363636363636,"but i still don't know if sears will take visa or mastercard but not both.",2.81818181818182,1.63636363636364,4.09090909090909
"152387:44",0.727272727272727,"i think you would be more willing  to either help that person or help it get accomplished but not both , you know.",2.81818181818182,1.63636363636364,4.18181818181818
"167079:57",0.545454545454545,"like for petty, for theft and, and stuff like that or manslaughter but not both, you know, i don't think they should do that.",2.81818181818182,1.72727272727273,4.27272727272727
"6505:69",0.666666666666667,"",2.83333333333333,1.66666666666667,4.08333333333333
"87739:34",0.416666666666667,"although she, herself, had never really accepted jesus or gone through any of the other, uh, christian, uh, portions of, of the faith, repentance, baptisms, et cetera, et cetera. she had always felt a very strong, uh, leaning in this direction but not both.",2.83333333333333,1.83333333333333,4
"137872:18",0.5,"and they had like three or four basic packages that they they offer but not both .",2.83333333333333,1.75,4.16666666666667
"46782:51",0.75,"i mean it looks, i guess, kind of like, uh, the chevy aerostar or arrow but not both,",2.83333333333333,1.66666666666667,4.16666666666667
"27268:38",0.583333333333333,"we're going  to send our kid here for seven or eight hours a day but not both.",2.83333333333333,1.58333333333333,4.25
"23449:67",0.769230769230769,"and maybe instead of, of, uh, just kind of blowing it off just spend a day or a day and a half but not both like most folks do, maybe we should commit  to spend a week,",2.84615384615385,1.76923076923077,4.07692307692308
"169950:101",0.538461538461538,"i used  to initially think that the only people who  went into such residences were people who, uh,  were adequately deficient in their abilities, uh physical or mental but not both, that they couldn't take care of themselves.",2.84615384615385,1.92307692307692,3.84807692307692
"120054:90",1,"there's just too many issues that  come up that, uh, our senators and our congressmen vote on  simply because it's a democratic issue or it's a republican issue but not both.",2.875,1.5,4.25
"171916:24",0.5,"you go, you know three or four but not both hours before the game.",2.875,1.496875,4.5
"107273:23",0.666666666666667,"and we didn't buy really new or expensive cars but not both.",2.88888888888889,1.55555555555556,4.225
"4758:85",0.444444444444444,"and, i've come to the conclusion, and this is a pretty scary thought to me, even, that if a guy is convicted , or a gal is convicted but not both , of a crime, rather than put them in prison, because prison's proven  not to work, just let them go.",2.88888888888889,1.44444444444444,4.55555555555556
"73659:91",0.444444444444444,"is it, is it the one that  needs, needs more supervision that  has a bad influence on the older or more mature one but not both.",2.88888888888889,1.88888888888889,4
"62382:115",0.888888888888889,"there are people  now that  are obsolete point and fact just, just like endangered species of animals, so there are quote tribes of people, that  are endangered or obsolete but not both.",2.88888888888889,1.44444444444444,4.55555555555556
"148616:32",0.555555555555556,"uh, i haven't done any of the oil or watercolor but not both.",2.88888888888889,1.44444444444444,4.66666666666667
"133422:57",0.555555555555556,"um, and the, the severity of the deficit picture already limits the options available or limits the degree of tax cutting you can do  without, uh,  bringing on, on serious problems for the longer term but not both.",2.88888888888889,1.55555555555556,4.44444444444444
"69146:19",0.444444444444444,"we've been two or three times but not both and probably go back again this winter.",2.88888888888889,1.55555555555556,4.22222222222222
"77160:37",0.6,"an awful lot of people know where it is , or have been there but not both.",2.9,1.9,3.9
"160728:37",0.5,"and also, you know, then you figure out seven or eight percent but not both for f i c a which  is taxes where you,",2.9,1.8,4.2
"27863:29",0.2,"and i have, uh, returned about every four or five years but not both to  thinking that i would like  to do something about it.",2.9,1.9,3.9025
"77801:170",0.4,"and you want  to be avail-, at least i've wanted  to be available, when they, for some reason, they had, they were bouncing something off of me . because it was something that  was bothering them or they were concerned about but not both ,",2.9,1.9,3.8
"175450:86",0.5,"and, and, but of course most time, most of the time management has a hard time distributing or getting the word out to the people who  must know but not both.",2.9,1.595,4.7
"48005:83",0.3,"and, uh, then you'd be willing  to give up your job  to stay home and with, or stay with the children but not both.",2.9,1.6,4.3
"171201:237",0.4,"but a lot of time i-, a lot of cases, uh, is circumstantial evidence that, that  convicts a person, which i don't think  is all the time good. because sometimes it 's hard to get all the facts and to prove a person innocent, i mean prove a person guilty if you don't really know or you don't really have an eyewitness but not both.",2.9,2.1,3.7
"37770:39",0.5,"but i wouldn't want  to go  teach high school or junior high but not both,",2.9,1.8,4.1025
"107973:25",0.5,"but it's only for like two or three hours at a time but not both.",2.9,1.5,4.5
"95326:46",0.7,"but she said, let's go ahead and send him another day, or two days but not both,",2.9,1.9,4.1
"39615:30",0.2,"do you, do you garden or not but not both.",2.9,1.4,4.5
"106206:40",0.4,"i eat differently than what i could eat  at home or around here but not both.",2.9,1.8975,4.1025
"55759:30",0.3,"i think i have gone home maybe once or twice but not both  slightly sore.",2.9,1.6975,4.3
"134049:25",0.2,"i think i've bought one or two new cars in my life but not both,",2.9,1.7,4.3
"99475:12",0.5,"i visited once or twice but not both.",2.9,1.7,4.2
"6363:73",0.2,"it  amazes me how much the, the costs are going  to go up over the next ten or fifteen but not both years .",2.9,1.8,4.2
"4496:104",0.5,"now do you think that's because they've realized that for whole health, that, the, you know, you have  to have that combination, or that people are motivated  that way so that they've incorporated that into their program but not both.",2.9,1.9,3.9
"12200:93",0.7,"other than that i'm not sure what, what individuals can do  other than like i said  get involved  through a group or an organization but not both.",2.9,1.5,4.5
"77664:56",0.8,"so our whole family, we take family trips to different places  to visit fish stores or go to fish shows but not both,",2.9,1.5,4.4
"139777:33",0.4,"that's pretty much the south end of the state, or the southern quarter of the state but not both, anyway..",2.9,1.7,4.1
"174875:45",0.4,"then do they give you like one ch-, one more chance or two more chances but not both.",2.9,1.7975,4
"17349:18",0.8,"they do kind of follow or, are similar but not both.",2.9,1.7,4.3
