"tgrep.id","proportion_goodsentence","Sentence_BNB","Mean","YMin","YMax"
"40595:16",0.421052631578947,"it took us two or three but not both different people  to find,",0.328947368421053,0.203118421052632,0.442118421052632
"24421:57",0.777777777777778,"and it, and if it's possible even get some experience at it or at least watch some people do it but not both.",0.33,0.129972222222222,0.567888888888889
"20080:60",0.666666666666667,"currently, i think they are a little restrictive. uh, particularly for, uh, certain ethnic groups or from certain countries but not both.",0.33,0.149972222222222,0.5145
"18802:68",0.666666666666667,"and the garbage men come by and, uh, collect them and leave us new bags when ours get old and ratty  or leave the ones if they're still in good shape but not both.",0.331111111111111,0.103277777777778,0.580055555555555
"63575:56",0.444444444444444,"because all you end up  doing  is if you're in business or you're in any kind of international but not both,",0.331111111111111,0.148833333333333,0.554583333333333
"9412:60",0.777777777777778,"it's, it's not, not that it's just hot or dry but not both,",0.331111111111111,0.131083333333333,0.591138888888889
"69440:43",0.684210526315789,"i had, i've had, uh, two or three but not both drug tests that i had  to get  before i could start  working at a job uh, different jobs.",0.331578947368421,0.211013157894737,0.469486842105263
"58159:41",0.444444444444444,"because, you know until the la-, past four or five years, nobody ever really worried about that, for them but not both.",0.332222222222222,0.182222222222222,0.503333333333333
"37711:31",0.222222222222222,"when it  starts  costing you fifty or a hundred dollars but not both to go to a game",0.332222222222222,0.104444444444444,0.586666666666667
"74642:57",1,"it, unfortunately, it's a, and it's a business or an occupation but not both that the results are not as tangible as other ones",0.332222222222222,0.138833333333333,0.533361111111111
"49324:208",0.555555555555556,"on a, on a, on a, what we would, you know, what you described  as your house and what i would describe  as my house say, for example, in pensacola, florida, on that house with the homestead exemption and so forth and so on, might pay three or four hundred dollars a year taxes but not both.",0.332222222222222,0.139888888888889,0.570027777777778
"165868:35",0.444444444444444,"and they only have one set of recycling bins, one or two sets as opposed to a set at each of the dumpsters but not both.",0.333333333333333,0.138861111111111,0.554444444444444
"21448:96",0.333333333333333,"and and, well, of course, another one of their mistakes, i think , is they have a tendency  to change characters, or to change the characters' but not both, uh, uh, personalities well, especially after they get married .",0.334444444444444,0.155472222222222,0.535555555555556
"160310:27",0.222222222222222,"and i'm not sure if kroger does or not but not both.",0.334444444444444,0.128888888888889,0.555583333333333
"166786:69",0.666666666666667,"because i think what they often get used  as  is, uh, almost like a very high level or long-term care but not both for, uh, similar to a hospital.",0.335555555555556,0.134444444444444,0.555583333333333
"105245:83",0.444444444444444,"but, the other thing that i thought of  on this is, i wonder if there isn't enough money, uh, in our economy or in our system but not both.",0.335555555555556,0.224388888888889,0.475555555555556
"39859:31",0.666666666666667,"so, they made it to the sweet sixteen, once or twice but not both, in their history,",0.335555555555556,0.118833333333333,0.554472222222222
"163049:87",0.666666666666667,"it's kind of like do it, do it in the similar vein similar, like, uh, v c r or television repair but not both.",0.336666666666667,0.143333333333333,0.541166666666667
"58315:64",0.666666666666667,"but human nature being such as it is, i would think it would take, probably, two or three years before people co-, could completely cut the cord but not both.",0.337777777777778,0.142055555555556,0.555583333333333
"72683:22",0.555555555555556,"have you ever read, uh, or heard of the book this present darkness but not both.",0.337777777777778,0.144416666666667,0.555555555555556
"15229:24",0.555555555555556,"i couldn't possibly commit a year or two of my life  to, to go  do something but not both.",0.337777777777778,0.201055555555556,0.503361111111111
"162139:49",0.666666666666667,"uh, i've had, uh, i've had one or two american cars i think but not both ,",0.337777777777778,0.19325,0.485583333333333
"27951:28",0.555555555555556,"and there was no such thing as a job or any hope of a job but not both, unti-, well, unless,",0.338888888888889,0.175472222222222,0.522222222222222
"89972:27",0.444444444444444,"have you looked at any homes for them or talked to them about that but not both.",0.338888888888889,0.15775,0.528916666666667
"2420:30",0.666666666666667,"i need  to probably make a phone call or two but not both.",0.338888888888889,0.185527777777778,0.49225
"137109:71",0.333333333333333,"if you purchase on your credit card you know, then they put an extended warranty on it if it doesn't work or if you have a problem with it in a certain period of time but not both,",0.338888888888889,0.104444444444444,0.630027777777778
"57886:97",0.777777777777778,"i-, it frustrates him because of the support that they have  and the support that the vietnam vets did not have , from the people or the administration, either one but not both.",0.34,0.158861111111111,0.5345
"73659:91",0.444444444444444,"is it, is it the one that  needs, needs more supervision that  has a bad influence on the older or more mature one but not both.",0.34,0.105444444444444,0.583361111111111
"159476:33",0.333333333333333,"and i haven't really gone out, and bought any or listened to much on the, on the radio except for classical but not both.",0.341111111111111,0.159972222222222,0.528972222222222
"170957:97",0.222222222222222,"i think my wife is much better  than i am at that walking into a place and getting a feeling for whether it is a loving and caring place or not but not both.",0.341111111111111,0.144416666666667,0.566666666666667
"99028:72",0.888888888888889,"so we don't know what  is really going on, what  is, uh, really the range of sentences or awards but not both that  are, uh, are actually, uh, in the end applied .",0.341111111111111,0.15,0.536694444444444
"150321:38",1,"um, i like  to play tennis in the summer time or in the spring, fall but not both,",0.341111111111111,0.12325,0.580055555555555
"76507:42",0.333333333333333,"i'm not sure if it's more a problem with american families or a problem with the school system but not both.",0.341111111111111,0.167611111111111,0.542388888888889
"139777:33",0.555555555555556,"that's pretty much the south end of the state, or the southern quarter of the state but not both, anyway..",0.342222222222222,0.122222222222222,0.581166666666667
"88038:32",0.555555555555556,"you can't come in afterward and really be successful or economical at it but not both.",0.342222222222222,0.167722222222222,0.551138888888889
"73050:45",0.666666666666667,"especially, you know, if you catch yourself  short on cash or if you're on vacation but not both, it 's just easier to put everything on a card.",0.343333333333333,0.154416666666667,0.547805555555556
"31336:20",0.777777777777778,"can they convey the data verbally or in writing but not both.",0.344444444444444,0.189972222222222,0.517833333333333
"169818:51",0.666666666666667,"i mean a lot of, a lot of people as kids or, you know, young people but not both get into some things that they get out of  later on",0.345555555555556,0.184416666666667,0.502333333333333
"126305:39",0.777777777777778,"i'm, i'm usually in the eighties or nineties but not both.",0.345555555555556,0.154444444444444,0.525611111111111
"116286:60",0.444444444444444,"and what they ran on  in platform don't necessarily come true in their voting in the senate or congress but not both, whatever.",0.347777777777778,0.153333333333333,0.570083333333333
"71322:10",0.555555555555556,"in germany or in, in england in some cases people in my income level, at least, allege that they pay up to six-, fifty-five percent of their gross income in taxes but not both.",0.347777777777778,0.117777777777778,0.578916666666667
"20453:61",0.777777777777778,"and it will, if have you a thirty year note, it will take like seven or plus years off of your note but not both.",0.348888888888889,0.128777777777778,0.566666666666667
"3096:47",0.888888888888889,"and we monitor, um, anything that  comes out of a stack, or out of a building but not both,",0.348888888888889,0.114444444444444,0.582222222222222
"112221:46",0.777777777777778,"do you go like home cooking, like black-eyed pea and that kind of thing or cafeteria but not both.",0.348888888888889,0.194416666666667,0.541111111111111
"14114:23",1,"normally i listen to c n n or headline news but not both about an, hour a day,",0.348888888888889,0.182222222222222,0.547777777777778
"55488:50",0.526315789473684,"but i don't have  to be conscious of what i'm doing  or how i'm doing it but not both .",0.349473684210526,0.231026315789474,0.482671052631579
"168838:150",0.444444444444444,"and if they're, you know, if they're on some kind of, you know, contol-, controlled substance then, you know, it kinds of takes away from the job of, you know, the supervisor or manager but not both type person, you know, who  is able  to evaluate them.",0.35,0.134444444444444,0.592277777777778
"50849:39",0.666666666666667,"i don't know if it's a government run   or if it's a private   charity but not both that 's put it together.",0.35,0.179944444444444,0.554444444444444
"35393:113",0.333333333333333,"that, uh, in addition to getting a new car there, they can get you a car that 's new but  it's been, uh, a demonstrator model for two or three thousand dollars even cheaper than the best deal they can give you  for a new car but not both.",0.35,0.0777222222222222,0.645777777777778
"23676:18",0.736842105263158,"you serve that yourself, or the, for a family but not both.",0.35,0.208881578947368,0.507381578947368
"63674:32",0.555555555555556,"you know, the differences between seventy and seventy-two or seventy-five but not both degrees isn't much,",0.35,0.153305555555556,0.538888888888889
"76699:90",0.333333333333333,"if we see a child that we have any reason, that 's on drugs, such as if he's got a beeper or if they're, if they're flashing lots of money around. we've, there are certain things to do but not both .",0.351111111111111,0.19,0.535555555555556
"101686:71",0.555555555555556,"usually, you know, you'll find a, a woman that 's keeping like six children or four to six children in the home but not both.",0.351111111111111,0.105472222222222,0.617777777777778
"75880:7",0.333333333333333,"you or the insurance companies but not both never see any of that money.",0.351111111111111,0.194444444444444,0.540027777777778
"9650:26",0.444444444444444,"and i usually make time in my day or my week but not both, you know,  to watch those.",0.352222222222222,0.164444444444444,0.575694444444444
"117982:68",0.666666666666667,"and there's nothing you could say  bad about him, except that i was more of a cat or a small dog but not both  person that you could sit  in the chair and cuddle .",0.352222222222222,0.132222222222222,0.574472222222222
"164711:79",0.666666666666667,"it gives you a whole different perspective on the news, uh, when you hear it from, say, a european point of view, or from the country of origin but not both .",0.352222222222222,0.189972222222222,0.557777777777778
"61981:60",0.222222222222222,"you can actually buy a whole brand new computer with a not not a necessarily a slow one or inadequate one but a pretty good one for six hundred dollars but not both.",0.352222222222222,0.186638888888889,0.523361111111111
"120009:68",0.777777777777778,"and there really is a lot we could be doing  stateside without, uh,  hurting our international aspects or straining any international relations but not both i think ,",0.353333333333333,0.193305555555556,0.545555555555556
"32096:57",1,"i guess they, they say you can plant them in the spring or the fall, all but not both.",0.353333333333333,0.127722222222222,0.625555555555556
"42190:40",0.333333333333333,"men  breaking in, uh, to houses and taking, or a man but not both, they, they think it's the same person, taking, uh, little girls right straight out of their beds at night. and, ku-, you know, breaking in, obviously watching them in the house, because they're breaking into the right window, you know, the little girl's bedroom. and taking them out, putting them in a car and driving them out and taking them out and molesting them and then bringing them back and throwing them back in their own front yards.",0.354444444444444,0.161111111111111,0.577777777777778
"143849:35",0.666666666666667,"but i still don't know if sears will take visa or mastercard but not both.",0.355555555555556,0.15,0.591111111111111
"175379:45",0.777777777777778,"see, wh-, when you're with a big company or a big organization but not both , a lot of times, uh, you know, the benefits are good",0.355555555555556,0.104416666666667,0.615583333333333
"119672:89",0.444444444444444,"and i, well, i can't think of a time that i've been fishing  that i haven't run into one or two but not both of them .",0.356666666666667,0.144416666666667,0.593361111111111
"126099:53",1,"and if you try  to take anybody, you know, go to the show or go out for supper but not both, and you go as a foursome,",0.356666666666667,0.131083333333333,0.599055555555555
"81171:123",0.444444444444444,"i, i hear a lot of criticism about listening to these, the dan rathers of the world and, and listen-, and taking their word  for it, or their comment but not both,",0.356666666666667,0.111083333333333,0.627805555555556
"122138:110",0.666666666666667,"um, huh. well, i don't like it when, uh, people listen to my phone conversations, like if they're outside my door while i'm talking in my room , or when people like look through my things in my bedroom but not both .",0.356666666666667,0.173277777777778,0.554638888888889
"33245:36",0.666666666666667,"we we tried  to be fancier or more courses than the other but not both.",0.357777777777778,0.235527777777778,0.477777777777778
"13389:122",0.444444444444444,"i guess the, uh, biggest thing i f-, find  is the financial aspects, uh, particularly, the ability  of people to access, you know, your financial records or, for example your credit, uh, rating almost at will but not both.",0.358888888888889,0.136555555555556,0.591111111111111
"128305:35",0.777777777777778,"occasionally, some ice skating will come on, on a sunday or during the olympics but not both.",0.358888888888889,0.169972222222222,0.550027777777778
"133415:190",0.888888888888889,"um, i'm not really, uh, sure that i even understand why the administration is proposing, for instance, tax reductions , because it seems to me that if, if, if they're talking about reducing, uh, the tax that  needs  to be paid , or the tax that 's currently being paid but not both , then that can't, it seems to me it can't possibly, you know, help with the, the deficit picture.",0.36,0.164416666666667,0.550027777777778
"105458:174",0.736842105263158,"couple of guys, uh, restored an old wooden boat that  was built  back in the mid-thirties and got a new canvas sail for it and had a real h-, big old four- foot center board that  went down in the middle  to keep you upright when the waves, or the wind came from the side but not both.",0.361052631578947,0.224184210526316,0.50853947368421
"18130:46",0.555555555555556,"well, uh, pretty much spent most of my time either in the yard or at nurseries  buying stuff for the yard but not both.",0.361111111111111,0.159944444444444,0.553333333333333
"95313:117",0.777777777777778,"and he said, mom, i don't like that man, said, he took me by the head and dunked my head under the water and told me i had  to get my face wet or i'd never swim but not both.",0.362222222222222,0.166638888888889,0.581138888888889
"106956:13",0.333333333333333,"believe it or not but not both, we did,",0.363333333333333,0.133305555555556,0.64
"17349:18",0.777777777777778,"they do kind of follow or, are similar but not both.",0.363333333333333,0.163333333333333,0.583361111111111
"150350:31",0.947368421052632,"do you do, uh, any anaerobic type, weight lifting or weight training type exercise but not both.",0.364210526315789,0.233144736842105,0.518460526315789
"170868:28",0.555555555555556,"if they're associated  with a college or a university but not both, they're usually a pretty good bet.",0.364444444444444,0.175527777777778,0.584472222222222
"31185:89",0.333333333333333,"uh, well, just over the years there were situations that, uh, uh,  came up that i didn't think  were fair or handled  correctly but not both.",0.364444444444444,0.147666666666667,0.603388888888889
"119232:80",0.555555555555556,"i'm not, you know, i have a problem, uh, with whether it's going  to work or not but not both, you know,",0.365555555555556,0.185555555555556,0.573472222222222
"27895:52",0.666666666666667,"they went through the, uh, parent thing where you've got  to practice or you're not going out  to play  thing but not both,",0.366666666666667,0.183305555555556,0.563333333333333
"112292:38",0.444444444444444,"and he'll just eat chips until we've got three or four but not both baskets coming back.",0.367777777777778,0.151083333333333,0.602305555555556
"91356:57",0.526315789473684,"you know, but then when i went, um, for graduate work, you know, or for a new job , people said to me, you know, shippensburg state but not both,",0.367894736842105,0.226302631578947,0.512157894736842
"145722:85",0.666666666666667,"i didn't, you know, i, i didn't even know their names, some of the two or three generations back and some of the aunts and uncles but not both.",0.368888888888889,0.182138888888889,0.573361111111111
"13420:76",0.555555555555556,"i get some of these things  in the mail that i wonder, where in the world did they get my address  or where did they get my name but not both  .",0.368888888888889,0.176611111111111,0.562305555555556
"12200:93",0.888888888888889,"other than that i'm not sure what, what individuals can do  other than like i said  get involved  through a group or an organization but not both.",0.368888888888889,0.224333333333333,0.535583333333333
"19248:44",0.222222222222222,"uh, but, of course, the people who  have challenged that or tried  to do, on- but not both, have cor-, have not been world powers.",0.368888888888889,0.166666666666667,0.572277777777778
"132601:54",0.777777777777778,"well, it, it's just like having taxes on , or exemptions for  kids but not both, you know.",0.371111111111111,0.243875,0.498388888888889
"150405:11",1,"but now bench or step aerobics but not both have kind of taken over.",0.372222222222222,0.164444444444444,0.588916666666667
"170713:59",0.777777777777778,"do you know anyone that, uh,  is, is in a nursing home or has ever been in one but not both.",0.372222222222222,0.156666666666667,0.630055555555555
"119921:34",0.555555555555556,"i don't know if they're making them better or not but not both,",0.372222222222222,0.184361111111111,0.586666666666667
"46424:21",0.666666666666667,"like you take asian countries, or, uh, the eastern countries but not both where women are like in the foreground, uh, in the background and the men are in the foreground ,",0.372222222222222,0.18775,0.580055555555555
"104317:89",0.666666666666667,"and, uh, it kind of makes me listen a little closer to, to the piano when i hear it at other places , or when i, you know, see some, see and hear someone playing but not both .",0.373333333333333,0.263305555555556,0.5
"109756:31",0.333333333333333,"but we can do our part take an extra minute or two but not both.",0.373333333333333,0.163305555555556,0.615611111111111
"103194:59",0.777777777777778,"my in-laws also enjoy prime rib, when they've had some of their specials on sunday, monday, or tuesday night but not both.",0.373333333333333,0.176666666666667,0.593333333333333
"135677:7",0.777777777777778,"saturday or sunday but not both they were saying ,",0.373333333333333,0.164444444444444,0.603333333333333
"72536:50",0.555555555555556,"i like, uh, i like readers digest, believe it or not but not both.",0.374444444444444,0.12325,0.655694444444444
"165157:25",0.777777777777778,"they issued a recall because of improper shielding or possibly other problems with floppy drive but not both.",0.374444444444444,0.202138888888889,0.575555555555556
"112263:70",1,"but our favorite when you have a little more to spend  , is to go to taiwan or may dragon but not both.",0.375263157894737,0.232631578947368,0.521578947368421
"53823:87",0.777777777777778,"putting them in, i mean, they were, they were call-, they called them  their quiet rooms or their isolation rooms but not both.",0.375555555555556,0.185555555555556,0.617861111111111
"170249:63",0.222222222222222,"you know. because it 's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know but not both.",0.375555555555556,0.221083333333333,0.542222222222222
"15459:47",0.888888888888889,"i think i had some other, uh, like staying in shape or working out but not both.",0.376666666666667,0.186666666666667,0.578888888888889
"52123:56",0.888888888888889,"now, i, i also liked, uh, oh, gone with the wind or some of the classic, like the lawrence of arabia but not both.",0.376666666666667,0.14775,0.608916666666667
"34018:36",0.777777777777778,"uh, my gun hasn't been shot  in a year or two but not both.",0.376666666666667,0.197722222222222,0.570027777777778
"5704:6",0.333333333333333,"whether or not they get it is hard to say but not both.",0.376666666666667,0.143333333333333,0.604527777777778
"67512:40",0.444444444444444,"i mean, maybe it's because of the winters. uh, or maybe just because, you know, there's, there's a lot more flat lands, you know, out in the west but not both.",0.377777777777778,0.168833333333333,0.562222222222222
"41388:23",0.555555555555556,"i think there was four or five different people, that  would call, you know, some of them, if they didn't have their addresses and all on them but not both,",0.378888888888889,0.189944444444444,0.584472222222222
"111855:32",0.888888888888889,"and my husband and i like  getting the salads or the lighter meals but not both.",0.38,0.141111111111111,0.627888888888889
"1200:36",0.777777777777778,"but if they're going  to offer these services, or these recorded message but not both, everything, they ought  to be stuck  working with the phone book like everybody else instead of using a computer  to go through and just go down every sequence of numbers for this certain area code and call them.",0.38,0.205555555555556,0.589
"92409:51",0.222222222222222,"i would, i would spend all my time  in london, or most of my time but not both,",0.38,0.172055555555556,0.600027777777778
"112163:28",0.777777777777778,"unless they're caught  in the act or the-, the-, the child is very badly, you know, beaten  up, it comes down to a one word against the other that type thing but not both.",0.38,0.225527777777778,0.546666666666667
"60492:50",0.111111111111111,"it 's not fair to a pet  to have a pet here, or certainly, certainly not a dog but not both,",0.381111111111111,0.208777777777778,0.55225
"94302:19",0.666666666666667,"well, get a towel or go  change but not both.",0.381111111111111,0.16775,0.625638888888889
"18697:70",0.526315789473684,"uh, there's no way that i could begin  to process and keep up with the kinds of information or the magnitude of information that i need   to, to try  to do my job  without them but not both.",0.382105263157895,0.257342105263158,0.506855263157895
"127793:67",0.777777777777778,"and it goes into all the movies,  previewing the movies that  are going  to be released  or behind the scenes but not both.",0.382222222222222,0.114416666666667,0.638944444444444
"175996:35",0.444444444444444,"and, uh, my mother hardly ever spent anything on herself or on the house but not both.",0.382222222222222,0.181055555555556,0.608888888888889
"14141:68",0.888888888888889,"i would much prefer that they keep their analysis to themselves. um, since i don't necessarily agree with it or it tends  to be extraordinarily trite but not both.",0.382222222222222,0.226583333333333,0.555555555555556
"120949:44",0.555555555555556,"now is there anything, uh, are there any mountains or big rocks but not both a person could hike  around this area.",0.382222222222222,0.149916666666667,0.65
"7486:45",0.555555555555556,"they're real liberal now and to where probably fifty or a hundred years ago but not both, um, the democrat party being liberal like they are now, you know, would never be thought of  ,",0.382222222222222,0.166638888888889,0.647027777777777
"82987:41",0.555555555555556,"and i think a lot of people either, don't care, or don't realize it but not both, you know.",0.383333333333333,0.189944444444444,0.570027777777778
"69541:82",0.333333333333333,"and if, e-, even if, like you say, even if it's just the secretary, if her work or abilities but not both start  affecting her co-workers then it, it's still a problem.",0.383333333333333,0.203277777777778,0.605611111111111
"20160:209",0.777777777777778,"i, i think if immigration was entirely unrestricted, uh, not only would, would the united states become over populated, well, more over populated awfully quickly, i think  it, it would bring in a lot of, uh, people that  are, run  out of other countries or in trouble in but not both, in other countries.",0.384444444444444,0.184416666666667,0.625583333333333
"9568:46",0.333333333333333,"i think i've actually seen a number of star treks, one way or another but not both over the years. uh, although i never watched it regularly.",0.384444444444444,0.163111111111111,0.61225
"70908:13",0.222222222222222,"our first fifteen years or eighteen years but not both of being married nothing worked.",0.384444444444444,0.221055555555556,0.573388888888889
"6505:69",0.666666666666667,"",0.385555555555556,0.212194444444444,0.534527777777778
"166963:23",0.444444444444444,"and whe-, whether or not you agree with that law but not both, i-, you're still circumventing it.",0.386666666666667,0.158833333333333,0.625583333333333
"166652:28",0.888888888888889,"and you start  getting millions of calls or solicitations but not both.",0.386666666666667,0.174388888888889,0.61675
"26845:102",0.555555555555556,"and, i guess even back to kennedy, as a matter of fact, i guess kennedy may be the one that  actually started the thing, or was but not both, you know, really interested in things like that.",0.386666666666667,0.148888888888889,0.631111111111111
"51672:30",0.666666666666667,"do you have any l-, nieces or nephews but not both then.",0.386666666666667,0.179972222222222,0.615583333333333
"96875:30",0.111111111111111,"i do not know if he was a general or, you know, what his rank was but not both ,",0.386666666666667,0.155555555555556,0.649194444444444
"13468:42",1,"they just, you know, start  going through the phone book or going through a series of numbers but not both,",0.386666666666667,0.237722222222222,0.548916666666667
"170872:72",0.555555555555556,"uh, i think it's sort of the opposite of what you would want  when you buy a car or refrigerator something but not both .",0.386666666666667,0.151111111111111,0.623472222222222
"86575:41",0.666666666666667,"a lot of my travel has been sort of based  around conferences or business meetings but not both.",0.387777777777778,0.168833333333333,0.643472222222222
"37241:60",0.888888888888889,"but when i run into people that, you know,  just have recently had babies or have very young children but not both and are working full time , i, there's almost a, uh, friction between us.",0.387777777777778,0.139805555555556,0.673361111111111
"113850:99",0.555555555555556,"if they were  to take half of what they spend  on that and put it on some economic, you know, inter-, intergovernmental or inter united states like programs but not both that one really might.",0.387777777777778,0.267777777777778,0.532319444444444
"162718:32",0.555555555555556,"it was always my impression that the justice himself, or herself but not both, had the final say.",0.387777777777778,0.13775,0.653361111111111
"119300:32",0.9375,"i'll probably always have a place here in richardson or dallas but not both.",0.38875,0.21875,0.56503125
"93126:89",0.888888888888889,"and i thought what are you complaining about , when you're only going  to get picked  up once a month, you know, or once a week but not both.",0.388888888888889,0.163277777777778,0.631222222222222
"22409:25",0.666666666666667,"and, uh, i have caught one or two small sharks but not both.",0.388888888888889,0.115361111111111,0.677833333333333
"110971:62",0.333333333333333,"i just, i find i have  to get the right kinds, though, or it's not comfortable but not both.",0.388888888888889,0.202194444444444,0.596861111111111
"18182:39",0.888888888888889,"i mean just, just scratching two or three inches but not both was just a chore.",0.388888888888889,0.154444444444444,0.650027777777778
"176953:48",0.666666666666667,"they always like  to be able  to attract the, uh, einsteins or the professor chou but not both.",0.388888888888889,0.190944444444444,0.602333333333333
"91686:57",0.666666666666667,"when if, if i have long periods of time, like christmas vacation, or, you know, when i know i'm not going  to be doing anything for a while , um but not both,",0.39,0.167722222222222,0.606694444444444
"132536:65",0.333333333333333,"i remember every time, it seems like, we turned around , they're adding another nickel or a few more cents onto the price of gasoline but not both.",0.391111111111111,0.207694444444444,0.577805555555555
"102220:49",0.666666666666667,"that sounds like not as recent social changes , too, like back to the sixties or fifties but not both, i guess .",0.391111111111111,0.2405,0.568902777777778
"67780:27",0.421052631578947,"and the dog was being house sit , or dog sit but not both , whatever, by some friends of mine down the street,",0.392105263157895,0.249447368421053,0.54378947368421
"104851:51",0.777777777777778,"so occasionally i'll bring whatever  i've got  laying around the car or the like and throw them in there but not both.",0.392222222222222,0.207722222222222,0.597777777777778
"4682:83",0.842105263157895,"but, um, it's very frustrating. and, even, even with health food stores and stores where you can buy natural products or, uh, organic but not both, you know, materials, and foods and things .",0.393684210526316,0.236289473684211,0.556881578947368
"145702:45",0.777777777777778,"and, and they always have, you know, two or three new ones  to add  to the list, you know but not both,",0.394444444444444,0.174388888888889,0.616722222222222
"155861:103",0.444444444444444,"but i, i think that there are, there are advantages to having seniority and, uh, turn-, or, not having a complete turnover every, some small number of years but not both.",0.394444444444444,0.19,0.624472222222222
"118989:29",0.222222222222222,"that must have been at least fifty years ago or more but not both,",0.394444444444444,0.262194444444444,0.508888888888889
"27966:70",0.333333333333333,"there was not, there's not supposed  to be any reason to use this education or this brain but not both that you might have  for anything other than your house and your children and how clean can the bathroom floors be  on any given day .",0.394444444444444,0.133333333333333,0.657944444444444
"112417:64",0.789473684210526,"my husband was saying that up north they have such nice restaurants where you can go  after a theater or after the movie but not both.",0.395263157894737,0.252618421052632,0.54853947368421
"121244:63",0.666666666666667,"and i said, you know, you need  to either read neal sperry's book before you shop or get a reputable nursery but not both, because lot of places that  would, are just trying  to sell whatever   was pretty out there,",0.395555555555556,0.175527777777778,0.634472222222222
"136285:25",0.444444444444444,"been pulling them up, huh, or just loosening them until the rain came in but not both.",0.395555555555556,0.226666666666667,0.6
"63303:47",0.555555555555556,"i don't really feel like  going in the grocery store  all sweaty or running errands but not both.",0.395555555555556,0.216638888888889,0.584472222222222
"37930:95",0.555555555555556,"i mean, i'd, i'd be afraid  to be in school, i mean  b-, teaching, or even being a student but not both.",0.395555555555556,0.178833333333333,0.657805555555556
"104451:40",0.421052631578947,"and i don't know if there's a deposit on those or not but not both.",0.395789473684211,0.248407894736842,0.551605263157895
"111042:70",0.888888888888889,"and it's just great because you can put, you know, you can decorate them up, or dress them up, if you want but not both,",0.396666666666667,0.171055555555556,0.647833333333333
"116314:89",0.666666666666667,"i don't think the, you know, i don't think money is going  to take the place of intelligence or, uh, problem solving skills but not both.",0.396666666666667,0.235555555555556,0.551111111111111
"163866:106",0.777777777777778,"what 's more likely  to occur is, uh, robbery of, uh, you know, knocking over a, a small store or a car theft but not both, you know, it, things of that nature.",0.396666666666667,0.176666666666667,0.596694444444444
"163620:59",0.777777777777778,"i find myself, uh, listening to a lot of, uh, uh, either old timer  or new england but not both , uh, dance bands as well as, uh, just more popular folk music and new artists coming up.",0.397777777777778,0.174388888888889,0.616694444444444
"109263:30",0.444444444444444,"so depending on what your major is , or medical, you might want  to atteck-, some, um, attend somewhere like tech but not both.",0.398888888888889,0.242222222222222,0.554444444444444
"114774:25",0.333333333333333,"and just as we're preparing dinner or eating dinner but not both the phone rings",0.4,0.134444444444444,0.683333333333333
"127140:45",0.777777777777778,"and then there's kind of the, the branch manager level or marketing people that  kind of do that middle thing but not both.",0.4,0.241111111111111,0.586666666666667
"37011:85",0.555555555555556,"but gorbachev has still not fully convinced everyone that, he's moving towards a two to three party system of government that, nor eliminating or diminishing the communist power but not both,",0.4,0.245444444444444,0.556666666666667
"164419:42",0.555555555555556,"huh. do you think they should be punished  at all, or, uh, like go to prison, uh but not both,",0.4,0.207777777777778,0.606694444444444
"155153:30",0.777777777777778,"uh, well i think, either my wife or i but not both would like  to pursue advanced degrees at some point",0.4,0.251027777777778,0.573361111111111
"160767:43",0.789473684210526,"so much of it, is now just going  to service debt or you know, is going in, into, into programs but not both that, you know,",0.401052631578947,0.262065789473684,0.528434210526316
"137818:79",0.222222222222222,"we had this group of, uh, surveyors come into, uh, a shop i was working in , uh, four or five of them but not both,",0.401111111111111,0.147611111111111,0.670027777777778
"169316:26",0.222222222222222,"and anything i participated in  or know about  when i read about it in the paper  is always so, uh, covered  from such a funny and superficial perspective that i don't have much confidence in it but not both.",0.401111111111111,0.2855,0.512333333333333
"59184:37",0.333333333333333,"i mean, they may let you off for a day or two  to have your baby but not both,",0.401111111111111,0.167777777777778,0.635583333333333
"70078:22",0.777777777777778,"have y'all been having any heat waves or like the ninety degree but not both,",0.402222222222222,0.171083333333333,0.640055555555555
"150084:23",0.444444444444444,"i think they test four or five a day but not both,  actually exploding the air bags",0.402222222222222,0.199972222222222,0.590083333333333
"69804:37",0.888888888888889,"so they have  to start  talking about it, or getting their act together but not both about six months ahead to get in touch with everybody, because they're rather socially active too.",0.402222222222222,0.155555555555556,0.642222222222222
"42958:70",0.222222222222222,"but, boy if someone did break in, i don't, i don't know that i could or would even grab it but not both.",0.402222222222222,0.16775,0.67225
"173001:38",0.333333333333333,"i've had eleven people in it before. believe it or not but not both.",0.403333333333333,0.1455,0.681111111111111
"104373:17",0.842105263157895,"and you got a nickel or dime but not both, which in that time  was a lot of money, when you returned them .",0.404210526315789,0.264684210526316,0.54475
"1256:174",0.888888888888889,"and that, that's one thing that i feel really strongly about  though, is, uh, you know, people  coming up to my door, and especially religious organizations and wanting  to uh, you know, to try and get me to join or, you know, become interested in their religion but not both,",0.404444444444444,0.222194444444444,0.587805555555556
"153376:44",0.222222222222222,"so frank, what, uh, type of, uh, budget do you or your family but not both have .",0.404444444444444,0.1855,0.646694444444444
"9072:53",0.777777777777778,"well, i was just going  to say, it's a little over six or seven minutes but not both.",0.404444444444444,0.194305555555556,0.621111111111111
"20016:38",0.444444444444444,"well, see i, i am debating whether or not i want  to go  see the movie after  having read the book but not both.",0.404444444444444,0.18,0.637777777777778
